customer_id,job_category,last_booking_date,days_since_last_booking,churn_threshold,is_churned
4838,vacation_traveler,2025-12-28,73,90,0
4171,vacation_traveler,2024-03-06,735,90,1
3674,occasional_visitor,2025-12-28,73,365,0
1753,business_traveler,2026-02-06,33,180,0
4410,occasional_visitor,2024-07-26,593,365,1
2218,occasional_visitor,2025-12-07,94,365,0
3379,business_traveler,2025-12-25,76,180,0
2715,occasional_visitor,2026-02-26,13,365,0
945,occasional_visitor,2025-11-08,123,365,0
4309,business_traveler,2025-11-30,101,180,0
3392,occasional_visitor,2025-02-16,388,365,1
1951,vacation_traveler,2026-02-07,32,90,0
1203,occasional_visitor,2026-03-09,2,365,0
1915,occasional_visitor,2025-10-25,137,365,0
4312,occasional_visitor,2025-09-29,163,365,0
4170,vacation_traveler,2025-12-09,92,90,1
840,occasional_visitor,2024-01-06,795,365,1
4235,vacation_traveler,2026-03-10,1,90,0
2109,occasional_visitor,2025-10-19,143,365,0
4135,business_traveler,2026-02-10,29,180,0
2945,occasional_visitor,2023-10-05,888,365,1
3,vacation_traveler,2025-10-14,148,90,1
921,vacation_traveler,2025-12-14,87,90,0
1227,occasional_visitor,2025-02-13,391,365,1
1780,vacation_traveler,2026-02-21,18,90,0
3492,vacation_traveler,2025-06-14,270,90,1
2012,occasional_visitor,2024-07-22,597,365,1
4814,business_traveler,2026-03-03,8,180,0
2446,vacation_traveler,2025-12-30,71,90,0
4624,occasional_visitor,2024-05-04,676,365,1
3910,vacation_traveler,2026-01-09,61,90,0
3469,vacation_traveler,2025-11-08,123,90,1
1295,occasional_visitor,2026-03-10,1,365,0
3178,business_traveler,2025-12-26,75,180,0
2904,business_traveler,2025-10-04,158,180,0
2151,occasional_visitor,2022-12-29,1168,365,1
2780,occasional_visitor,2026-02-25,14,365,0
3007,business_traveler,2026-03-06,5,180,0
2741,business_traveler,2026-03-10,1,180,0
3099,vacation_traveler,2025-10-21,141,90,1
1870,occasional_visitor,2026-02-13,26,365,0
3789,occasional_visitor,2026-02-21,18,365,0
4679,occasional_visitor,2025-04-14,331,365,0
2676,business_traveler,2026-02-08,31,180,0
978,occasional_visitor,2025-08-10,213,365,0
4558,business_traveler,2026-02-18,21,180,0
3848,occasional_visitor,2026-02-01,38,365,0
3524,occasional_visitor,2025-01-15,420,365,1
387,vacation_traveler,2025-10-16,146,90,1
3111,business_traveler,2026-03-02,9,180,0
2706,occasional_visitor,2024-08-31,557,365,1
2597,vacation_traveler,2025-10-09,153,90,1
3105,business_traveler,2026-03-10,1,180,0
2967,occasional_visitor,2025-07-06,248,365,0
2716,vacation_traveler,2025-11-08,123,90,1
1337,occasional_visitor,2025-07-05,249,365,0
3132,vacation_traveler,2025-09-04,188,90,1
2531,vacation_traveler,2025-09-16,176,90,1
1209,vacation_traveler,2025-06-13,271,90,1
4498,occasional_visitor,2023-11-05,857,365,1
2306,business_traveler,2025-11-09,122,180,0
4377,business_traveler,2025-12-10,91,180,0
3380,business_traveler,2025-12-20,81,180,0
3705,business_traveler,2026-01-04,66,180,0
2559,business_traveler,2025-12-25,76,180,0
3920,vacation_traveler,2026-03-03,8,90,0
2674,occasional_visitor,2025-05-02,313,365,0
4825,business_traveler,2026-01-12,58,180,0
793,occasional_visitor,2026-02-04,35,365,0
3916,occasional_visitor,2023-01-23,1143,365,1
2380,occasional_visitor,2024-11-10,486,365,1
2681,occasional_visitor,2024-01-29,772,365,1
702,business_traveler,2026-02-13,26,180,0
4595,vacation_traveler,2025-11-01,130,90,1
194,occasional_visitor,2024-09-21,536,365,1
2230,business_traveler,2026-02-23,16,180,0
1620,occasional_visitor,2023-12-28,804,365,1
2096,vacation_traveler,2025-09-07,185,90,1
476,business_traveler,2026-03-09,2,180,0
2156,vacation_traveler,2025-11-28,103,90,1
883,business_traveler,2026-02-03,36,180,0
374,business_traveler,2026-03-09,2,180,0
1544,business_traveler,2025-12-21,80,180,0
3727,business_traveler,2025-12-18,83,180,0
1632,vacation_traveler,2025-10-26,136,90,1
1210,occasional_visitor,2025-06-10,274,365,0
719,occasional_visitor,2025-09-02,190,365,0
2975,occasional_visitor,2023-10-19,874,365,1
318,business_traveler,2026-01-25,45,180,0
933,business_traveler,2026-01-14,56,180,0
4996,vacation_traveler,2026-01-12,58,90,0
647,business_traveler,2026-01-15,55,180,0
4141,occasional_visitor,2023-01-18,1148,365,1
593,vacation_traveler,2025-03-16,360,90,1
293,vacation_traveler,2026-02-01,38,90,0
3790,business_traveler,2026-03-10,1,180,0
3739,occasional_visitor,2024-05-12,668,365,1
3419,business_traveler,2025-12-21,80,180,0
3971,business_traveler,2026-02-11,28,180,0
3750,business_traveler,2026-02-20,19,180,0
2659,business_traveler,2026-02-17,22,180,0
3563,business_traveler,2026-01-12,58,180,0
3562,occasional_visitor,2026-01-30,40,365,0
154,occasional_visitor,2025-08-19,204,365,0
4109,occasional_visitor,2025-12-14,87,365,0
234,vacation_traveler,2025-12-18,83,90,0
2969,business_traveler,2026-01-15,55,180,0
4071,vacation_traveler,2025-02-09,395,90,1
4196,occasional_visitor,2026-02-12,27,365,0
4055,business_traveler,2026-02-27,12,180,0
1666,vacation_traveler,2025-11-26,105,90,1
2557,occasional_visitor,2023-03-30,1077,365,1
1910,vacation_traveler,2025-10-03,159,90,1
3832,vacation_traveler,2025-09-23,169,90,1
2049,business_traveler,2025-10-29,133,180,0
2582,business_traveler,2026-01-21,49,180,0
4954,occasional_visitor,2025-10-13,149,365,0
351,vacation_traveler,2025-09-27,165,90,1
3968,vacation_traveler,2026-02-19,20,90,0
4046,business_traveler,2025-12-12,89,180,0
3923,occasional_visitor,2023-11-02,860,365,1
3371,business_traveler,2026-02-18,21,180,0
3592,occasional_visitor,2023-09-15,908,365,1
1733,business_traveler,2026-03-07,4,180,0
2318,vacation_traveler,2025-09-10,182,90,1
970,vacation_traveler,2026-03-10,1,90,0
3488,vacation_traveler,2026-01-08,62,90,0
1974,occasional_visitor,2024-10-10,517,365,1
732,occasional_visitor,2025-10-18,144,365,0
1711,vacation_traveler,2025-10-13,149,90,1
4526,occasional_visitor,2025-11-06,125,365,0
1627,vacation_traveler,2025-12-12,89,90,0
3200,occasional_visitor,2024-11-28,468,365,1
2556,vacation_traveler,2025-12-07,94,90,1
734,vacation_traveler,2026-03-07,4,90,0
3893,vacation_traveler,2026-01-03,67,90,0
2053,occasional_visitor,2023-11-24,838,365,1
1563,occasional_visitor,2026-02-27,12,365,0
3633,business_traveler,2026-02-16,23,180,0
2501,occasional_visitor,2026-03-10,1,365,0
3625,occasional_visitor,2025-10-15,147,365,0
3616,business_traveler,2026-03-06,5,180,0
1219,occasional_visitor,2024-09-05,552,365,1
3160,occasional_visitor,2026-03-09,2,365,0
3819,business_traveler,2026-02-12,27,180,0
1827,business_traveler,2026-01-29,41,180,0
3634,occasional_visitor,2024-06-09,640,365,1
626,occasional_visitor,2026-01-19,51,365,0
4349,vacation_traveler,2026-03-01,10,90,0
4125,business_traveler,2026-02-27,12,180,0
4112,occasional_visitor,2025-03-21,355,365,0
470,vacation_traveler,2026-01-18,52,90,0
1565,business_traveler,2026-01-02,68,180,0
2632,occasional_visitor,2025-01-15,420,365,1
2018,business_traveler,2026-03-09,2,180,0
4129,occasional_visitor,2025-06-25,259,365,0
3134,vacation_traveler,2026-02-26,13,90,0
478,vacation_traveler,2025-11-26,105,90,1
577,occasional_visitor,2025-10-08,154,365,0
4179,business_traveler,2026-02-03,36,180,0
2768,vacation_traveler,2026-02-14,25,90,0
1057,business_traveler,2026-01-22,48,180,0
4553,occasional_visitor,2025-07-13,241,365,0
2310,occasional_visitor,2024-01-30,771,365,1
634,business_traveler,2026-01-16,54,180,0
2995,business_traveler,2026-03-08,3,180,0
1771,vacation_traveler,2025-11-15,116,90,1
2225,occasional_visitor,2024-10-04,523,365,1
4722,business_traveler,2026-02-10,29,180,0
2374,occasional_visitor,2024-03-16,725,365,1
1016,business_traveler,2025-10-30,132,180,0
3730,occasional_visitor,2025-08-28,195,365,0
2703,business_traveler,2026-02-28,11,180,0
3458,vacation_traveler,2026-02-18,21,90,0
2509,occasional_visitor,2026-01-26,44,365,0
4585,vacation_traveler,2025-12-31,70,90,0
3816,vacation_traveler,2026-02-04,35,90,0
3679,business_traveler,2026-02-24,15,180,0
2284,vacation_traveler,2026-03-03,8,90,0
1661,business_traveler,2026-01-04,66,180,0
954,business_traveler,2026-03-05,6,180,0
3128,vacation_traveler,2025-12-25,76,90,0
2440,business_traveler,2026-02-22,17,180,0
2267,business_traveler,2026-02-20,19,180,0
3129,business_traveler,2026-02-18,21,180,0
3109,vacation_traveler,2025-12-01,100,90,1
4541,occasional_visitor,2025-08-25,198,365,0
2181,business_traveler,2026-03-10,1,180,0
3604,occasional_visitor,2025-07-19,235,365,0
2398,business_traveler,2026-03-02,9,180,0
2837,occasional_visitor,2022-05-05,1406,365,1
1409,business_traveler,2026-01-06,64,180,0
2453,occasional_visitor,2025-03-21,355,365,0
4795,occasional_visitor,2025-01-26,409,365,1
4266,occasional_visitor,2024-03-04,737,365,1
1427,business_traveler,2025-10-30,132,180,0
686,vacation_traveler,2025-09-25,167,90,1
3126,vacation_traveler,2026-02-06,33,90,0
1658,business_traveler,2025-12-19,82,180,0
3821,vacation_traveler,2026-01-06,64,90,0
303,vacation_traveler,2026-01-29,41,90,0
3573,occasional_visitor,2026-03-05,6,365,0
2583,occasional_visitor,2024-03-06,735,365,1
974,occasional_visitor,2025-09-14,178,365,0
1406,business_traveler,2026-01-09,61,180,0
1849,vacation_traveler,2026-01-22,48,90,0
4187,vacation_traveler,2026-01-20,50,90,0
3110,occasional_visitor,2025-02-02,402,365,1
2549,vacation_traveler,2026-02-04,35,90,0
1149,business_traveler,2026-03-09,2,180,0
3597,business_traveler,2026-02-27,12,180,0
2570,vacation_traveler,2025-11-03,128,90,1
1993,vacation_traveler,2026-02-16,23,90,0
93,vacation_traveler,2026-03-02,9,90,0
89,business_traveler,2026-02-15,24,180,0
3341,occasional_visitor,2024-09-25,532,365,1
3629,business_traveler,2026-03-07,4,180,0
3864,business_traveler,2026-02-16,23,180,0
1513,vacation_traveler,2024-09-18,539,90,1
1871,business_traveler,2026-02-12,27,180,0
609,business_traveler,2025-12-26,75,180,0
1286,vacation_traveler,2025-12-31,70,90,0
195,occasional_visitor,2025-09-22,170,365,0
3163,business_traveler,2026-03-03,8,180,0
1529,occasional_visitor,2025-12-06,95,365,0
1153,vacation_traveler,2025-08-07,216,90,1
3354,business_traveler,2026-02-21,18,180,0
3063,business_traveler,2025-12-10,91,180,0
3067,business_traveler,2026-02-23,16,180,0
4890,vacation_traveler,2025-12-12,89,90,0
2924,business_traveler,2026-02-20,19,180,0
3685,occasional_visitor,2026-02-28,11,365,0
1744,occasional_visitor,2025-09-06,186,365,0
4383,occasional_visitor,2025-08-16,207,365,0
4940,business_traveler,2026-01-24,46,180,0
2994,occasional_visitor,2024-09-25,532,365,1
4592,business_traveler,2026-01-19,51,180,0
2036,occasional_visitor,2024-07-12,607,365,1
1047,business_traveler,2025-11-06,125,180,0
2789,occasional_visitor,2025-08-16,207,365,0
4224,business_traveler,2026-02-28,11,180,0
2876,occasional_visitor,2025-08-08,215,365,0
2320,business_traveler,2026-02-15,24,180,0
2195,business_traveler,2026-03-03,8,180,0
2490,occasional_visitor,2025-09-29,163,365,0
892,vacation_traveler,2026-02-25,14,90,0
2660,vacation_traveler,2024-11-12,484,90,1
1083,vacation_traveler,2026-02-04,35,90,0
1675,vacation_traveler,2025-11-11,120,90,1
4399,vacation_traveler,2026-03-08,3,90,0
3399,vacation_traveler,2025-10-26,136,90,1
503,vacation_traveler,2025-07-06,248,90,1
1154,occasional_visitor,2024-10-30,497,365,1
3512,occasional_visitor,2025-02-25,379,365,1
1888,vacation_traveler,2026-02-12,27,90,0
3185,business_traveler,2026-01-18,52,180,0
3613,business_traveler,2025-07-20,234,180,1
1356,business_traveler,2026-02-26,13,180,0
994,vacation_traveler,2025-11-12,119,90,1
1099,occasional_visitor,2024-09-29,528,365,1
3152,business_traveler,2026-03-08,3,180,0
2923,vacation_traveler,2025-10-28,134,90,1
2778,vacation_traveler,2025-08-08,215,90,1
3742,vacation_traveler,2026-02-14,25,90,0
2537,occasional_visitor,2025-06-26,258,365,0
2209,occasional_visitor,2025-12-09,92,365,0
1893,occasional_visitor,2022-12-25,1172,365,1
962,vacation_traveler,2026-02-01,38,90,0
106,vacation_traveler,2024-08-20,568,90,1
3867,occasional_visitor,2022-10-14,1244,365,1
1200,vacation_traveler,2025-07-29,225,90,1
3194,vacation_traveler,2026-03-03,8,90,0
2177,occasional_visitor,2025-02-06,398,365,1
1010,business_traveler,2026-02-24,15,180,0
178,vacation_traveler,2025-12-31,70,90,0
2899,vacation_traveler,2026-01-10,60,90,0
3356,business_traveler,2026-03-06,5,180,0
3234,business_traveler,2026-01-14,56,180,0
795,vacation_traveler,2025-10-06,156,90,1
8,occasional_visitor,2023-03-05,1102,365,1
934,occasional_visitor,2026-01-10,60,365,0
1690,vacation_traveler,2025-11-16,115,90,1
1556,occasional_visitor,2022-10-17,1241,365,1
3026,business_traveler,2026-02-19,20,180,0
370,vacation_traveler,2025-12-13,88,90,0
4053,business_traveler,2026-03-10,1,180,0
2560,business_traveler,2025-12-22,79,180,0
1135,occasional_visitor,2025-02-27,377,365,1
2843,occasional_visitor,2026-01-05,65,365,0
4646,occasional_visitor,2025-04-19,326,365,0
2972,occasional_visitor,2025-08-16,207,365,0
3480,business_traveler,2026-02-21,18,180,0
2565,vacation_traveler,2026-01-14,56,90,0
4898,occasional_visitor,2026-02-01,38,365,0
2076,occasional_visitor,2023-06-26,989,365,1
2525,vacation_traveler,2026-03-01,10,90,0
1234,occasional_visitor,2025-12-15,86,365,0
854,occasional_visitor,2024-05-08,672,365,1
389,occasional_visitor,2025-04-01,344,365,0
2422,vacation_traveler,2026-01-29,41,90,0
1471,business_traveler,2026-03-03,8,180,0
3086,occasional_visitor,2025-01-19,416,365,1
60,occasional_visitor,2024-01-17,784,365,1
4694,vacation_traveler,2026-01-25,45,90,0
3614,business_traveler,2025-12-31,70,180,0
2382,occasional_visitor,2024-03-03,738,365,1
518,vacation_traveler,2025-11-18,113,90,1
2996,vacation_traveler,2026-01-23,47,90,0
1299,occasional_visitor,2025-06-21,263,365,0
2247,vacation_traveler,2026-02-11,28,90,0
4456,vacation_traveler,2025-11-02,129,90,1
2571,vacation_traveler,2026-01-11,59,90,0
2883,business_traveler,2026-03-02,9,180,0
1488,occasional_visitor,2025-11-10,121,365,0
3593,occasional_visitor,2023-01-05,1161,365,1
2542,business_traveler,2026-02-07,32,180,0
715,vacation_traveler,2026-03-10,1,90,0
235,business_traveler,2026-01-20,50,180,0
4543,business_traveler,2026-02-28,11,180,0
3189,occasional_visitor,2026-02-05,34,365,0
4004,business_traveler,2026-02-21,18,180,0
2612,occasional_visitor,2025-10-10,152,365,0
763,business_traveler,2025-11-09,122,180,0
3913,business_traveler,2026-03-10,1,180,0
4006,occasional_visitor,2025-02-28,376,365,1
4848,vacation_traveler,2026-01-12,58,90,0
338,business_traveler,2026-01-23,47,180,0
4971,vacation_traveler,2025-07-13,241,90,1
3605,occasional_visitor,2025-06-06,278,365,0
1066,business_traveler,2026-02-13,26,180,0
2858,business_traveler,2026-01-05,65,180,0
358,occasional_visitor,2025-05-23,292,365,0
2442,vacation_traveler,2025-10-15,147,90,1
3958,vacation_traveler,2025-11-17,114,90,1
950,occasional_visitor,2025-06-27,257,365,0
3317,business_traveler,2026-03-01,10,180,0
1168,vacation_traveler,2025-08-30,193,90,1
2958,business_traveler,2026-02-17,22,180,0
4501,vacation_traveler,2025-04-05,340,90,1
1527,business_traveler,2026-02-26,13,180,0
1260,occasional_visitor,2024-03-22,719,365,1
3121,business_traveler,2026-02-20,19,180,0
232,vacation_traveler,2026-02-25,14,90,0
77,occasional_visitor,2023-07-07,978,365,1
3158,vacation_traveler,2026-03-03,8,90,0
4835,vacation_traveler,2026-02-25,14,90,0
131,business_traveler,2026-01-22,48,180,0
4372,vacation_traveler,2025-05-23,292,90,1
3064,business_traveler,2026-03-10,1,180,0
1624,business_traveler,2026-02-22,17,180,0
4817,vacation_traveler,2026-03-04,7,90,0
3254,vacation_traveler,2026-02-07,32,90,0
1609,business_traveler,2026-01-31,39,180,0
353,vacation_traveler,2026-02-11,28,90,0
4799,vacation_traveler,2025-12-07,94,90,1
939,vacation_traveler,2026-02-23,16,90,0
834,business_traveler,2026-03-06,5,180,0
1164,vacation_traveler,2026-03-07,4,90,0
4568,vacation_traveler,2026-02-09,30,90,0
1443,occasional_visitor,2024-09-17,540,365,1
4253,business_traveler,2026-02-13,26,180,0
3963,business_traveler,2026-02-07,32,180,0
1344,vacation_traveler,2025-12-07,94,90,1
4906,vacation_traveler,2025-10-13,149,90,1
333,business_traveler,2025-12-17,84,180,0
4809,business_traveler,2026-02-11,28,180,0
3995,occasional_visitor,2025-07-02,252,365,0
4603,business_traveler,2025-12-21,80,180,0
2263,vacation_traveler,2026-03-06,5,90,0
1446,occasional_visitor,2025-07-07,247,365,0
2863,business_traveler,2025-10-01,161,180,0
134,vacation_traveler,2026-02-16,23,90,0
1430,vacation_traveler,2026-01-23,47,90,0
4659,vacation_traveler,2026-02-13,26,90,0
4657,business_traveler,2026-01-24,46,180,0
2467,business_traveler,2026-02-11,28,180,0
2616,business_traveler,2026-03-04,7,180,0
1241,occasional_visitor,2026-01-11,59,365,0
3217,business_traveler,2025-12-02,99,180,0
102,vacation_traveler,2025-05-31,284,90,1
4593,vacation_traveler,2026-01-24,46,90,0
3037,business_traveler,2025-06-10,274,180,1
4336,vacation_traveler,2025-12-07,94,90,1
2090,business_traveler,2025-12-25,76,180,0
4651,occasional_visitor,2025-12-01,100,365,0
1677,business_traveler,2025-11-24,107,180,0
2328,business_traveler,2026-03-03,8,180,0
1901,vacation_traveler,2025-07-11,243,90,1
1884,occasional_visitor,2026-02-03,36,365,0
3976,occasional_visitor,2025-07-02,252,365,0
3258,vacation_traveler,2025-11-12,119,90,1
1410,business_traveler,2026-01-24,46,180,0
1758,business_traveler,2025-12-27,74,180,0
1442,vacation_traveler,2025-12-10,91,90,1
365,business_traveler,2025-12-14,87,180,0
704,occasional_visitor,2026-02-19,20,365,0
2775,business_traveler,2026-02-04,35,180,0
2692,vacation_traveler,2025-07-22,232,90,1
157,occasional_visitor,2023-09-10,913,365,1
3857,occasional_visitor,2025-07-09,245,365,0
3172,occasional_visitor,2024-11-14,482,365,1
1559,occasional_visitor,2025-09-13,179,365,0
2563,occasional_visitor,2025-07-19,235,365,0
618,occasional_visitor,2024-10-24,503,365,1
3542,business_traveler,2026-03-09,2,180,0
1851,vacation_traveler,2025-10-16,146,90,1
313,vacation_traveler,2025-05-22,293,90,1
2046,occasional_visitor,2025-05-19,296,365,0
140,occasional_visitor,2025-02-23,381,365,1
3325,occasional_visitor,2025-02-26,378,365,1
4726,vacation_traveler,2025-10-15,147,90,1
3388,business_traveler,2025-09-01,191,180,1
4847,business_traveler,2026-03-04,7,180,0
137,occasional_visitor,2024-02-22,748,365,1
191,occasional_visitor,2025-12-19,82,365,0
3368,vacation_traveler,2025-10-05,157,90,1
1972,vacation_traveler,2026-03-08,3,90,0
1539,occasional_visitor,2025-01-02,433,365,1
3528,business_traveler,2026-02-23,16,180,0
1736,vacation_traveler,2025-12-17,84,90,0
3722,occasional_visitor,2025-07-16,238,365,0
1131,occasional_visitor,2025-06-24,260,365,0
1625,business_traveler,2026-02-18,21,180,0
2460,vacation_traveler,2026-02-07,32,90,0
742,occasional_visitor,2026-01-29,41,365,0
3934,vacation_traveler,2025-01-10,425,90,1
2771,occasional_visitor,2024-11-11,485,365,1
4192,business_traveler,2026-02-26,13,180,0
1158,business_traveler,2026-03-03,8,180,0
1037,vacation_traveler,2026-02-06,33,90,0
184,occasional_visitor,2025-08-27,196,365,0
87,vacation_traveler,2025-11-28,103,90,1
753,vacation_traveler,2026-01-31,39,90,0
1300,occasional_visitor,2025-05-21,294,365,0
550,vacation_traveler,2026-02-23,16,90,0
2640,business_traveler,2026-02-13,26,180,0
394,vacation_traveler,2026-03-08,3,90,0
272,business_traveler,2026-03-03,8,180,0
3486,business_traveler,2026-02-09,30,180,0
2564,occasional_visitor,2025-12-21,80,365,0
1437,business_traveler,2025-09-27,165,180,0
4695,occasional_visitor,2025-12-30,71,365,0
2414,vacation_traveler,2025-03-04,372,90,1
3429,occasional_visitor,2025-06-02,282,365,0
4684,vacation_traveler,2026-01-05,65,90,0
3402,business_traveler,2026-01-01,69,180,0
2846,occasional_visitor,2023-09-07,916,365,1
2595,business_traveler,2026-01-07,63,180,0
424,business_traveler,2026-03-04,7,180,0
2438,business_traveler,2026-02-24,15,180,0
2094,occasional_visitor,2023-11-27,835,365,1
2758,vacation_traveler,2026-02-25,14,90,0
2443,occasional_visitor,2024-02-13,757,365,1
4449,occasional_visitor,2022-04-06,1435,365,1
309,business_traveler,2026-02-24,15,180,0
4344,occasional_visitor,2025-10-12,150,365,0
4664,vacation_traveler,2026-01-25,45,90,0
1612,vacation_traveler,2025-09-23,169,90,1
4701,occasional_visitor,2024-11-26,470,365,1
1854,business_traveler,2026-03-10,1,180,0
1366,vacation_traveler,2026-02-13,26,90,0
2423,vacation_traveler,2025-09-25,167,90,1
156,occasional_visitor,2025-07-29,225,365,0
4704,vacation_traveler,2025-11-08,123,90,1
4765,vacation_traveler,2025-12-21,80,90,0
2783,occasional_visitor,2023-12-18,814,365,1
2981,occasional_visitor,2025-07-26,228,365,0
3307,business_traveler,2026-01-11,59,180,0
1235,vacation_traveler,2026-01-04,66,90,0
282,business_traveler,2025-12-30,71,180,0
3466,occasional_visitor,2026-02-12,27,365,0
1872,business_traveler,2026-02-04,35,180,0
117,occasional_visitor,2022-11-11,1216,365,1
4175,business_traveler,2026-02-15,24,180,0
3775,occasional_visitor,2024-02-25,745,365,1
2434,business_traveler,2026-03-08,3,180,0
2394,business_traveler,2026-02-21,18,180,0
2657,vacation_traveler,2024-07-07,612,90,1
1258,vacation_traveler,2025-08-02,221,90,1
1637,business_traveler,2025-12-24,77,180,0
3149,business_traveler,2025-10-12,150,180,0
2984,occasional_visitor,2025-12-20,81,365,0
1519,business_traveler,2026-02-16,23,180,0
914,vacation_traveler,2025-12-21,80,90,0
2993,occasional_visitor,2024-05-04,676,365,1
1150,occasional_visitor,2024-08-26,562,365,1
2992,occasional_visitor,2024-03-03,738,365,1
4239,business_traveler,2026-02-20,19,180,0
4575,vacation_traveler,2024-11-11,485,90,1
1119,business_traveler,2026-03-02,9,180,0
506,business_traveler,2026-02-07,32,180,0
4306,vacation_traveler,2025-12-25,76,90,0
331,vacation_traveler,2026-02-18,21,90,0
3204,vacation_traveler,2026-01-21,49,90,0
1578,vacation_traveler,2026-03-03,8,90,0
913,vacation_traveler,2025-06-04,280,90,1
599,business_traveler,2026-02-18,21,180,0
2655,occasional_visitor,2023-12-14,818,365,1
2146,vacation_traveler,2025-11-06,125,90,1
4682,business_traveler,2026-02-08,31,180,0
1486,business_traveler,2026-01-30,40,180,0
1461,vacation_traveler,2025-12-08,93,90,1
4357,business_traveler,2025-12-12,89,180,0
1525,vacation_traveler,2026-03-04,7,90,0
4962,vacation_traveler,2026-02-10,29,90,0
3777,business_traveler,2026-02-12,27,180,0
4144,occasional_visitor,2026-01-09,61,365,0
2765,business_traveler,2026-03-04,7,180,0
4248,business_traveler,2026-01-13,57,180,0
4739,occasional_visitor,2023-01-04,1162,365,1
2568,vacation_traveler,2025-09-07,185,90,1
466,vacation_traveler,2025-11-19,112,90,1
4557,business_traveler,2025-11-22,109,180,0
4128,occasional_visitor,2026-01-02,68,365,0
201,business_traveler,2026-01-01,69,180,0
2643,occasional_visitor,2025-10-22,140,365,0
1617,business_traveler,2026-03-05,6,180,0
2734,business_traveler,2026-02-17,22,180,0
1778,business_traveler,2026-02-20,19,180,0
1314,occasional_visitor,2025-12-07,94,365,0
2265,occasional_visitor,2026-03-01,10,365,0
749,occasional_visitor,2023-08-09,945,365,1
86,business_traveler,2025-11-10,121,180,0
2307,occasional_visitor,2025-10-19,143,365,0
920,occasional_visitor,2026-03-07,4,365,0
1843,business_traveler,2026-01-27,43,180,0
1058,vacation_traveler,2025-11-13,118,90,1
4673,occasional_visitor,2025-03-29,347,365,0
231,occasional_visitor,2023-07-27,958,365,1
1213,business_traveler,2026-02-04,35,180,0
873,vacation_traveler,2026-02-24,15,90,0
4619,business_traveler,2026-03-03,8,180,0
3862,occasional_visitor,2025-08-29,194,365,0
1803,occasional_visitor,2025-05-23,292,365,0
1505,vacation_traveler,2025-10-18,144,90,1
4966,vacation_traveler,2025-08-12,211,90,1
1311,occasional_visitor,2025-07-04,250,365,0
640,vacation_traveler,2025-08-03,220,90,1
1053,occasional_visitor,2024-02-09,761,365,1
2917,occasional_visitor,2024-06-26,623,365,1
2774,vacation_traveler,2025-10-04,158,90,1
1813,occasional_visitor,2025-04-22,323,365,0
166,vacation_traveler,2025-06-17,267,90,1
1648,vacation_traveler,2025-10-21,141,90,1
4167,occasional_visitor,2025-10-11,151,365,0
3393,occasional_visitor,2025-05-21,294,365,0
2211,vacation_traveler,2026-01-13,57,90,0
2189,vacation_traveler,2026-02-12,27,90,0
3171,occasional_visitor,2025-10-11,151,365,0
4386,vacation_traveler,2026-01-06,64,90,0
1435,vacation_traveler,2025-05-25,290,90,1
730,occasional_visitor,2025-11-28,103,365,0
548,vacation_traveler,2026-01-18,52,90,0
4451,occasional_visitor,2025-12-28,73,365,0
1769,vacation_traveler,2025-11-21,110,90,1
1902,vacation_traveler,2026-03-04,7,90,0
47,occasional_visitor,2025-02-24,380,365,1
4398,vacation_traveler,2026-02-20,19,90,0
2180,vacation_traveler,2026-01-16,54,90,0
177,business_traveler,2026-03-08,3,180,0
4485,occasional_visitor,2025-02-02,402,365,1
727,vacation_traveler,2026-02-22,17,90,0
4522,vacation_traveler,2025-01-19,416,90,1
2430,occasional_visitor,2024-08-11,577,365,1
1405,vacation_traveler,2026-03-07,4,90,0
4210,vacation_traveler,2025-08-23,200,90,1
1231,vacation_traveler,2026-03-03,8,90,0
4873,occasional_visitor,2025-01-04,431,365,1
2849,occasional_visitor,2025-03-03,373,365,1
1276,business_traveler,2026-03-08,3,180,0
110,vacation_traveler,2026-02-15,24,90,0
145,occasional_visitor,2025-09-26,166,365,0
4867,business_traveler,2026-02-27,12,180,0
3594,business_traveler,2026-03-07,4,180,0
485,vacation_traveler,2026-02-05,34,90,0
3965,occasional_visitor,2024-07-15,604,365,1
1439,business_traveler,2026-03-09,2,180,0
4749,vacation_traveler,2025-03-28,348,90,1
1388,business_traveler,2026-02-24,15,180,0
2976,business_traveler,2026-01-28,42,180,0
2763,occasional_visitor,2025-01-10,425,365,1
1315,business_traveler,2026-03-08,3,180,0
2106,occasional_visitor,2025-02-27,377,365,1
2687,business_traveler,2026-02-06,33,180,0
1453,vacation_traveler,2026-03-10,1,90,0
3264,vacation_traveler,2025-11-22,109,90,1
1198,vacation_traveler,2026-01-26,44,90,0
3124,occasional_visitor,2024-10-01,526,365,1
341,business_traveler,2026-02-04,35,180,0
4453,vacation_traveler,2026-01-11,59,90,0
2747,occasional_visitor,2024-11-26,470,365,1
4556,business_traveler,2025-07-01,253,180,1
2241,vacation_traveler,2025-12-01,100,90,1
4502,vacation_traveler,2025-07-08,246,90,1
2361,business_traveler,2026-03-09,2,180,0
1195,occasional_visitor,2025-10-23,139,365,0
3227,business_traveler,2025-11-14,117,180,0
192,business_traveler,2026-01-30,40,180,0
1174,occasional_visitor,2025-11-18,113,365,0
4670,vacation_traveler,2026-02-23,16,90,0
101,occasional_visitor,2025-10-13,149,365,0
2170,business_traveler,2025-12-12,89,180,0
