customer_id,job_category,age,recency_days,frequency_total_bookings,frequency_cancelled_bookings,frequency_noshow_bookings,monetary_total_spent,monetary_avg_per_booking,monetary_max_booking,total_nights_stayed,avg_nights_per_stay,cancellation_rate,monetary_avg_per_night,frequency_bookings_per_year
4413,vacation_traveler,42,11.0,6,1,1,6086.68,1014.4466666666667,1990.39,40,6.666666666666667,0.1249843769528809,152.16319592010203,1.5
3358,occasional_visitor,72,670.0,1,0,1,299.93,299.93,299.93,2,2.0,0.0,149.89005497251375,0.25
4163,business_traveler,40,17.0,42,4,4,26066.46,620.63,2439.29,115,2.738095238095238,0.07999840003199936,226.66289858349057,10.5
1100,business_traveler,66,12.0,41,2,6,16888.92,411.92487804878044,1020.68,101,2.4634146341463414,0.040815493561355894,167.21537410520685,10.25
4577,business_traveler,46,61.0,34,3,1,18460.5,542.9558823529412,1873.08,100,2.9411764705882355,0.07894529091339703,184.6031539684603,8.5
2842,occasional_visitor,71,710.0,3,0,0,3099.3500000000004,1033.1166666666668,1469.22,12,4.0,0.0,258.2576451962337,0.75
3776,vacation_traveler,40,43.0,17,3,3,20565.85,1209.7558823529412,2238.87,111,6.529411764705882,0.1304291117777488,185.27625877244347,4.25
1270,business_traveler,44,23.0,25,0,6,14213.73,568.5491999999999,1589.29,77,3.08,0.0,184.59149881170373,6.25
1436,occasional_visitor,25,5.0,2,0,0,1089.9,544.95,764.14,7,3.5,0.0,155.6777603199543,0.5
4580,occasional_visitor,51,911.0,2,0,0,2005.9199999999998,1002.9599999999999,1584.86,9,4.5,0.0,222.8552383068548,0.5
4960,business_traveler,37,32.0,27,5,4,16761.47,620.7951851851852,2523.05,83,3.074074074074074,0.13888503097136193,201.9429886386911,6.75
3681,occasional_visitor,57,381.0,4,0,1,2971.42,742.855,1682.28,12,3.0,0.0,247.59770019165072,1.0
4758,occasional_visitor,61,181.0,3,0,0,1362.09,454.03,532.62,6,2.0,0.0,226.97717047158804,0.75
3346,vacation_traveler,70,27.0,8,0,0,9149.789999999999,1143.7237499999999,2339.27,51,6.375,0.0,179.40412933079742,2.0
4594,occasional_visitor,51,73.0,3,0,2,2882.7000000000003,960.9000000000001,1887.08,14,4.666666666666667,0.0,205.89243625455327,0.75
1945,business_traveler,74,11.0,51,6,6,25021.48,490.6172549019608,1564.71,130,2.549019607843137,0.09523658354629291,192.47144252736516,12.75
1455,vacation_traveler,64,70.0,9,3,3,9508.68,1056.52,1994.03,53,5.888888888888889,0.1999866675554963,179.40567159110208,2.25
321,business_traveler,39,28.0,27,1,2,15245.400000000003,564.6444444444446,1675.02,76,2.814814814814815,0.033332222259258026,200.5947290167235,6.75
2223,vacation_traveler,55,114.0,21,1,1,22882.579999999998,1089.6466666666665,2657.84,131,6.238095238095238,0.04347637059258293,174.67484981030677,5.25
2456,occasional_visitor,55,510.0,3,0,0,3069.08,1023.0266666666666,1364.77,13,4.333333333333333,0.0,236.06491808322437,0.75
2622,business_traveler,35,1.0,34,2,4,15967.650000000003,469.63676470588246,1782.32,99,2.911764705882353,0.04999875003124922,161.28776477005286,8.5
4621,vacation_traveler,63,186.0,6,0,2,8191.51,1365.2516666666668,2772.55,37,6.166666666666667,0.0,221.38617875192566,1.5
105,occasional_visitor,37,825.0,2,1,0,1245.39,622.695,711.07,10,5.0,0.33322225924691773,124.52654734526548,0.5
402,occasional_visitor,36,110.0,3,1,0,4141.71,1380.57,2376.73,21,7.0,0.2499375156210947,197.21489452883196,0.75
3187,business_traveler,65,15.0,57,4,2,33921.70999999999,595.1177192982454,1743.04,173,3.0350877192982457,0.06349105569752861,196.07811515540368,14.25
3410,occasional_visitor,41,159.0,2,0,0,1011.73,505.865,777.43,8,4.0,0.0,126.4504436945382,0.5
3223,vacation_traveler,61,114.0,11,0,0,13726.729999999996,1247.884545454545,2035.69,68,6.181818181818182,0.0,201.86070793076564,2.75
2932,occasional_visitor,69,307.0,3,0,1,2953.23,984.41,1448.23,14,4.666666666666667,0.0,210.92993357617314,0.75
2104,occasional_visitor,43,141.0,4,0,0,4165.17,1041.2925,1675.77,24,6.0,0.0,173.5415191033707,1.0
1487,vacation_traveler,49,276.0,7,1,0,6598.699999999999,942.6714285714285,1435.99,46,6.571428571428571,0.1249843769528809,143.44688158953065,1.75
4172,vacation_traveler,39,70.0,17,1,1,24003.45,1411.9676470588236,3968.87,115,6.764705882352941,0.0526288090100521,208.7238371840245,4.25
1391,business_traveler,65,70.0,42,4,4,27796.08,661.8114285714286,2149.33,123,2.9285714285714284,0.07999840003199936,225.98255298737408,10.5
4801,occasional_visitor,55,17.0,1,0,1,500.7,500.7,500.7,5,5.0,0.0,100.11997600479903,0.25
467,occasional_visitor,26,909.0,3,0,0,2577.92,859.3066666666667,1383.88,15,5.0,0.0,171.84987667488835,0.75
327,occasional_visitor,66,659.0,4,0,0,4811.99,1202.9975,2751.17,19,4.75,0.0,253.2493026682806,1.0
2026,vacation_traveler,28,43.0,16,1,3,17664.2,1104.0125,3117.8,102,6.375,0.049997500124993745,173.17673356143567,4.0
1177,business_traveler,27,1.0,47,5,4,23383.960000000003,497.5310638297873,1689.22,122,2.595744680851064,0.08928411992642989,191.67023221121138,11.75
3302,vacation_traveler,57,168.0,17,1,3,16251.59,955.9758823529412,1757.88,105,6.176470588235294,0.04761678015332603,154.77557356596603,4.25
1566,business_traveler,56,2.0,47,5,7,23395.529999999995,497.77723404255306,1400.76,122,2.595744680851064,0.08474432636734971,191.76506749944667,11.75
4310,business_traveler,22,27.0,47,5,3,22589.5,480.6276595744681,1944.03,130,2.7659574468085104,0.09090743804658097,173.76404796886177,11.75
1343,occasional_visitor,59,367.0,1,0,1,1046.27,1046.27,1046.27,9,9.0,0.0,116.23930674369515,0.25
3482,business_traveler,46,25.0,28,2,4,13511.37,482.5489285714286,1400.7,70,2.5,0.058821799358842394,193.01681404551363,7.0
2746,vacation_traveler,73,3.0,10,1,1,9915.169999999998,991.5169999999998,2490.93,61,6.1,0.08332638946754438,162.54110588351008,2.5
1222,business_traveler,64,42.0,26,1,1,10149.680000000002,390.3723076923078,984.13,63,2.423076923076923,0.03571301024963394,161.1034745480231,6.5
1921,occasional_visitor,49,254.0,5,0,0,4961.849999999999,992.3699999999999,2851.26,25,5.0,0.0,198.46606135754567,1.25
1358,business_traveler,55,21.0,56,4,6,31345.559999999998,559.7421428571428,2174.06,158,2.8214285714285716,0.060605142346328085,198.38836463060358,14.0
2978,vacation_traveler,33,3.0,12,0,1,15021.039999999999,1251.7533333333333,2122.81,85,7.083333333333333,0.0,176.71603863483958,3.0
600,occasional_visitor,48,375.0,4,0,0,2463.05,615.7625,931.72,17,4.25,0.0,144.8767719545909,1.0
4854,business_traveler,40,5.0,57,4,2,29305.270000000008,514.1275438596492,1739.17,153,2.6842105263157894,0.06349105569752861,191.53646054600955,14.25
4672,occasional_visitor,37,99.0,5,0,0,3394.7699999999995,678.954,2083.06,16,3.2,0.0,212.15986500843692,1.25
4472,vacation_traveler,32,132.0,10,1,3,11691.8,1169.1799999999998,2190.66,60,6.0,0.07142346975216056,194.8600856652389,2.5
772,vacation_traveler,53,6.0,13,0,6,15661.49,1204.73,2874.18,81,6.230769230769231,0.0,193.34934136615595,3.25
335,vacation_traveler,21,7.0,16,3,4,17887.05,1117.940625,2226.15,92,5.75,0.1304291117777488,194.4223432353996,4.0
3090,vacation_traveler,56,35.0,13,0,1,12970.85,997.7576923076923,2323.88,77,5.923076923076923,0.0,168.4504097349385,3.25
1596,business_traveler,54,45.0,32,2,9,15878.029999999999,496.18843749999996,1139.93,80,2.5,0.0465105462663659,198.47289408882386,8.0
4662,business_traveler,46,75.0,31,1,3,17386.36,560.8503225806452,2061.91,92,2.967741935483871,0.02857061226822091,188.9801197813067,7.75
1756,vacation_traveler,23,210.0,9,2,1,9296.12,1032.9022222222222,1945.38,51,5.666666666666667,0.16665277893508876,182.27328875904396,2.25
3518,vacation_traveler,64,42.0,17,1,2,19113.41,1124.3182352941176,2601.86,105,6.176470588235294,0.049997500124993745,182.03074256435653,4.25
1695,business_traveler,36,18.0,40,3,2,20908.619999999995,522.7154999999999,2024.66,94,2.35,0.06666518521810627,222.4297613855171,10.0
3799,vacation_traveler,61,121.0,11,2,1,13726.36,1247.8509090909092,2884.08,79,7.181818181818182,0.14284693950432112,173.74919304818926,2.75
1768,business_traveler,38,102.0,24,2,2,14600.179999999997,608.3408333333332,2227.81,74,3.0833333333333335,0.07142602049926788,197.29706355319516,6.0
3896,vacation_traveler,51,177.0,16,0,1,24290.679999999997,1518.1674999999998,2793.88,100,6.25,0.0,242.9043709562904,4.0
827,vacation_traveler,33,14.0,19,0,1,19811.339999999997,1042.7021052631578,2055.85,124,6.526315789473684,0.0,159.7675825194958,4.75
254,business_traveler,38,3.0,53,4,3,29297.230000000003,552.7779245283019,2404.42,147,2.7735849056603774,0.06666555557407376,199.29952857463556,13.25
1360,occasional_visitor,37,566.0,2,0,0,1238.9699999999998,619.4849999999999,1079.59,10,5.0,0.0,123.8846115388461,0.5
377,business_traveler,66,25.0,23,0,1,14369.73,624.7708695652174,2016.95,71,3.0869565217391304,0.0,202.3877128491148,5.75
4097,vacation_traveler,31,8.0,12,1,0,14067.16,1172.2633333333333,2389.43,74,6.166666666666667,0.07691716021844473,190.0941879163795,3.0
952,vacation_traveler,31,117.0,14,2,3,13029.649999999998,930.6892857142856,2873.89,77,5.5,0.1052576180201042,169.21403618134826,3.5
4023,vacation_traveler,58,103.0,17,1,2,19502.269999999997,1147.1923529411763,2194.37,103,6.0588235294117645,0.049997500124993745,189.34058892632106,4.25
3647,occasional_visitor,66,1102.0,2,0,0,1374.8600000000001,687.4300000000001,690.19,10,5.0,0.0,137.47225277472253,0.5
159,occasional_visitor,46,706.0,3,1,0,2451.28,817.0933333333334,1369.28,10,3.3333333333333335,0.2499375156210947,245.10348965103492,0.75
2489,business_traveler,32,18.0,43,1,6,28273.089999999993,657.5137209302324,3394.1,143,3.3255813953488373,0.01999960000799984,197.7125334787868,10.75
3655,business_traveler,66,29.0,61,4,4,33306.19,546.0031147540984,1938.42,161,2.639344262295082,0.05797017434529934,206.86946043813393,15.25
619,occasional_visitor,36,41.0,4,0,0,2608.4599999999996,652.1149999999999,1463.61,19,4.75,0.0,137.2801431503605,1.0
890,vacation_traveler,64,55.0,6,1,2,9893.980000000001,1648.996666666667,2749.17,43,7.166666666666667,0.11109876680368849,230.0872072742495,1.5
2903,business_traveler,60,3.0,52,5,2,27071.879999999997,520.6130769230768,2595.79,140,2.6923076923076925,0.08474432636734971,193.36919022006984,13.0
2107,occasional_visitor,22,641.0,4,0,0,3529.63,882.4075,1981.36,13,3.25,0.0,271.48911622182914,1.0
1214,vacation_traveler,57,110.0,5,2,1,4175.36,835.0719999999999,1007.44,28,5.6,0.2499687539057618,149.11467447591156,1.25
4591,occasional_visitor,37,30.0,1,1,0,1257.73,1257.73,1257.73,4,4.0,0.49975012493753124,314.35391152211946,0.25
1394,occasional_visitor,24,58.0,3,0,0,1915.65,638.5500000000001,1233.65,12,4.0,0.0,159.6241979835014,0.75
3102,vacation_traveler,31,16.0,17,0,0,18771.93,1104.2311764705883,2991.35,97,5.705882352941177,0.0,193.52305646333542,4.25
3872,business_traveler,23,19.0,41,4,4,21258.909999999993,518.5099999999998,1689.66,113,2.75609756097561,0.08163098712271179,188.1302820329023,10.25
517,business_traveler,32,23.0,34,4,4,12532.079999999998,368.59058823529404,1403.98,69,2.0294117647058822,0.09523582771838766,181.6217156273097,8.5
1873,occasional_visitor,45,618.0,2,1,0,1652.48,826.24,1112.13,12,6.0,0.33322225924691773,137.69519206732772,0.5
1957,vacation_traveler,23,87.0,9,2,1,12628.17,1403.13,2539.23,59,6.555555555555555,0.16665277893508876,214.0331519804749,2.25
3352,business_traveler,23,7.0,32,2,2,16239.769999999999,507.49281249999996,2260.54,79,2.46875,0.055554012388544766,205.5641067834584,8.0
2102,occasional_visitor,22,44.0,4,0,0,2017.83,504.4575,844.58,11,2.75,0.0,183.4224161439869,1.0
129,occasional_visitor,22,339.0,2,1,0,1174.4,587.2,624.58,8,4.0,0.33322225924691773,146.78165229346334,0.5
4226,occasional_visitor,23,382.0,2,0,0,1267.23,633.615,712.97,10,5.0,0.0,126.7103289671033,0.5
4937,business_traveler,61,12.0,56,2,5,26650.019999999993,475.8932142857142,1770.56,143,2.5535714285714284,0.031745527848764304,186.3624729896993,14.0
4840,vacation_traveler,24,249.0,12,1,0,13786.19,1148.8491666666666,2805.99,82,6.833333333333333,0.07691716021844473,168.12221802173144,3.0
1838,vacation_traveler,70,39.0,12,2,1,14235.81,1186.3174999999999,2495.31,83,6.916666666666667,0.13332444503699753,171.5137167022084,3.0
1181,vacation_traveler,34,195.0,12,0,1,15609.739999999998,1300.8116666666665,2553.57,80,6.666666666666667,0.0,195.11931100861236,3.0
4340,vacation_traveler,49,122.0,19,1,2,27411.089999999997,1442.688947368421,2562.4,132,6.947368421052632,0.04545247943275305,207.65819955909421,4.75
1491,vacation_traveler,73,104.0,12,1,2,15334.34,1277.8616666666667,2692.94,75,6.25,0.06666222251849876,204.45514059812535,3.0
3721,business_traveler,56,3.0,41,6,4,20228.37,493.3748780487805,1650.86,103,2.5121951219512195,0.11764475206368503,196.3900350482034,10.25
1023,vacation_traveler,57,193.0,19,0,0,20800.86,1094.782105263158,2561.74,125,6.578947368421052,0.0,166.40554875560994,4.75
1172,occasional_visitor,29,75.0,3,0,0,2043.1200000000001,681.0400000000001,1472.71,9,3.0,0.0,226.98811243195203,0.75
2889,business_traveler,43,29.0,38,2,4,17257.05,454.1328947368421,1472.06,90,2.3684210526315788,0.04545351242017227,191.74286952367194,9.5
2517,vacation_traveler,31,51.0,18,0,0,20382.940000000006,1132.3855555555558,2682.15,112,6.222222222222222,0.0,181.98891081329634,4.5
1208,business_traveler,43,24.0,50,3,4,29558.84999999999,591.1769999999998,1730.25,132,2.64,0.05263065560253329,223.92898538647427,12.5
4205,occasional_visitor,26,255.0,1,1,0,650.25,650.25,650.25,4,4.0,0.49975012493753124,162.52186953261682,0.25
4404,occasional_visitor,61,409.0,1,0,1,431.37,431.37,431.37,4,4.0,0.0,107.81554611347163,0.25
3869,business_traveler,46,26.0,29,4,4,16918.620000000003,583.4006896551725,1963.41,95,3.2758620689655173,0.10810518634631497,178.08886222250294,7.25
1034,occasional_visitor,27,163.0,3,0,2,2369.1000000000004,789.7000000000002,1052.39,18,6.0,0.0,131.60935503583136,0.75
4439,vacation_traveler,61,182.0,11,1,0,15395.47,1399.5881818181817,2668.2,68,6.181818181818182,0.08332638946754438,226.40064116704164,2.75
2003,vacation_traveler,26,95.0,6,2,0,6272.06,1045.3433333333335,1371.16,40,6.666666666666667,0.2499687539057618,156.79758006049852,1.5
330,occasional_visitor,48,461.0,2,0,1,1164.41,582.205,837.57,6,3.0,0.0,194.03599400099984,0.5
1903,occasional_visitor,51,272.0,3,0,0,1249.12,416.3733333333333,533.75,10,3.3333333333333335,0.0,124.8995100489951,0.75
1220,business_traveler,48,11.0,36,7,4,19286.420000000002,535.7338888888889,1762.76,97,2.694444444444444,0.1489330014255016,198.82702240183093,9.0
451,occasional_visitor,31,337.0,3,0,0,1229.65,409.8833333333334,683.44,11,3.6666666666666665,0.0,111.7762021634397,0.75
1634,business_traveler,27,27.0,56,6,1,32027.129999999997,571.9130357142857,2342.4,172,3.0714285714285716,0.09523658354629291,186.2031616095255,14.0
1363,occasional_visitor,29,871.0,1,1,0,221.2,221.2,221.2,2,2.0,0.49975012493753124,110.5447276361819,0.25
1042,business_traveler,38,40.0,57,0,5,31075.22,545.1792982456141,2150.53,168,2.9473684210526314,0.0,184.9704466044845,14.25
613,business_traveler,41,34.0,31,1,1,16315.359999999997,526.3019354838709,1600.25,89,2.870967741935484,0.03030211205721039,183.31659194840503,7.75
4686,vacation_traveler,58,66.0,18,0,1,21129.629999999994,1173.8683333333329,3140.07,123,6.833333333333333,0.0,171.7842131364785,4.5
2371,business_traveler,54,34.0,29,2,3,12361.740000000002,426.2668965517242,1591.75,70,2.413793103448276,0.058821799358842394,176.59376294624363,7.25
1404,vacation_traveler,49,53.0,10,0,2,16119.3,1611.9299999999998,5002.75,65,6.5,0.0,247.9854156089906,2.5
3706,business_traveler,41,12.0,44,6,4,22881.629999999994,520.0370454545454,1779.37,125,2.840909090909091,0.11110905353604564,183.05157558739523,11.0
4605,business_traveler,36,1.0,43,10,6,25323.489999999998,588.9183720930232,1693.49,141,3.2790697674418605,0.16948865273469943,179.59794611385732,10.75
615,occasional_visitor,65,317.0,2,0,0,1517.87,758.935,887.14,9,4.5,0.0,168.63348516831462,0.5
4550,occasional_visitor,70,259.0,4,1,0,2159.99,539.9975,887.15,18,4.5,0.1999600079984003,119.99277817899004,1.0
4124,occasional_visitor,31,46.0,4,0,0,2373.73,593.4325,932.85,16,4.0,0.0,148.3488531966752,1.0
3195,vacation_traveler,44,64.0,6,1,2,7261.32,1210.22,2490.64,38,6.333333333333333,0.11109876680368849,191.08233993842268,1.5
830,business_traveler,39,35.0,19,3,2,6644.08,349.68842105263155,611.86,48,2.526315789473684,0.1249947918836715,138.41544967813172,4.75
3151,vacation_traveler,68,27.0,12,1,0,15172.710000000001,1264.3925000000002,2729.88,78,6.5,0.07691716021844473,194.5194292380867,3.0
1545,vacation_traveler,23,24.0,11,3,0,16936.79,1539.7081818181819,2456.7,78,7.090909090909091,0.2142704092564817,217.1355495442366,2.75
1581,business_traveler,43,12.0,60,7,4,39353.090000000004,655.8848333333334,2409.08,176,2.933333333333333,0.09859016070196194,223.59583184186454,15.0
1482,vacation_traveler,25,316.0,12,0,0,15672.980000000001,1306.0816666666667,3076.19,74,6.166666666666667,0.0,211.794164943717,3.0
2268,vacation_traveler,60,87.0,18,0,3,21566.600000000006,1198.1444444444448,2334.44,126,7.0,0.0,171.1621336338601,4.5
1340,occasional_visitor,43,22.0,5,0,0,4373.71,874.742,1331.51,28,5.6,0.0,156.19835005892645,1.25
964,vacation_traveler,31,14.0,16,2,1,16987.010000000002,1061.6881250000001,2033.3,101,6.3125,0.1052576180201042,168.18655260839003,4.0
601,vacation_traveler,53,33.0,18,1,1,20544.070000000003,1141.3372222222224,2509.6,117,6.5,0.049997500124993745,175.5888411210161,4.5
3578,vacation_traveler,58,279.0,14,1,1,17805.190000000002,1271.7992857142858,2066.63,108,7.714285714285714,0.06249609399412536,164.8613438764456,3.5
4787,occasional_visitor,39,526.0,3,0,0,1862.63,620.8766666666667,975.28,10,3.3333333333333335,0.0,186.24437556244376,0.75
3713,business_traveler,31,14.0,55,3,10,24220.14,440.3661818181818,1477.03,140,2.5454545454545454,0.04411699827943706,172.99976428739794,13.75
4476,vacation_traveler,42,346.0,7,1,1,6794.299999999999,970.6142857142856,1409.06,49,7.0,0.11109876680368849,138.65635395196014,1.75
4941,business_traveler,46,32.0,61,3,5,35594.649999999994,583.5188524590163,2458.41,170,2.7868852459016393,0.043477630758974505,209.37906247610303,15.25
4571,business_traveler,60,22.0,39,1,3,19760.349999999995,506.6756410256409,2068.09,105,2.6923076923076925,0.02325527313318295,188.19201721888356,9.75
2974,business_traveler,24,21.0,28,2,2,14121.689999999997,504.3460714285713,2140.82,77,2.75,0.06249804693603325,183.3961896598745,7.0
610,business_traveler,49,71.0,22,1,2,12296.589999999997,558.9359090909089,2155.85,64,2.909090909090909,0.039998400063997436,192.13121669973899,5.5
1425,vacation_traveler,52,15.0,15,0,1,12958.67,863.9113333333333,1909.97,86,5.733333333333333,0.0,150.68045720398598,3.75
678,business_traveler,28,12.0,18,4,2,8722.2,484.5666666666667,1066.9,48,2.6666666666666665,0.166659722511562,181.7087144017833,4.5
812,vacation_traveler,49,7.0,18,1,2,26036.23,1446.4572222222223,3192.76,116,6.444444444444445,0.04761678015332603,224.4483237213472,4.5
3620,occasional_visitor,37,541.0,4,0,1,3988.05,997.0125,1760.15,17,4.25,0.0,234.5773778013058,1.0
1390,occasional_visitor,41,223.0,2,1,0,1718.3600000000001,859.1800000000001,875.95,10,5.0,0.33322225924691773,171.8188181181882,0.5
579,occasional_visitor,65,307.0,3,0,0,3299.4399999999996,1099.8133333333333,1972.08,15,5.0,0.0,219.94800346643555,0.75
510,vacation_traveler,34,82.0,10,0,1,10065.980000000001,1006.5980000000002,2007.2,56,5.6,0.0,179.74643309940896,2.5
3083,business_traveler,71,35.0,47,3,8,26020.020000000008,553.6174468085107,1369.23,129,2.74468085106383,0.05172324615092844,201.7040177983117,11.75
3506,business_traveler,32,3.0,53,5,1,28840.07,544.1522641509434,1826.36,140,2.641509433962264,0.08474432636734971,205.9990285783673,13.25
3807,occasional_visitor,22,288.0,4,0,0,5595.34,1398.835,2217.38,18,4.5,0.0,310.8349536136881,1.0
2280,occasional_visitor,70,453.0,3,0,0,3886.51,1295.5033333333333,1749.15,19,6.333333333333333,0.0,204.5423925056576,0.75
198,vacation_traveler,50,468.0,6,1,1,7723.969999999999,1287.3283333333331,1870.94,39,6.5,0.1249843769528809,198.04543473244274,1.5
212,business_traveler,63,21.0,58,8,4,25440.6,438.6310344827586,1627.95,150,2.586206896551724,0.11428408165597634,169.60286931420455,14.5
28,vacation_traveler,27,50.0,10,1,3,13899.720000000001,1389.9720000000002,2891.58,64,6.4,0.07142346975216056,217.17973156669427,2.5
3326,occasional_visitor,63,400.0,5,0,0,3811.6,762.3199999999999,1766.65,21,4.2,0.0,181.4961192324175,1.25
1796,vacation_traveler,52,19.0,16,2,3,17769.18,1110.57375,2574.8,103,6.4375,0.09523356030665206,172.51463578023512,4.0
1089,business_traveler,59,49.0,47,4,4,28009.200000000008,595.940425531915,2049.14,132,2.8085106382978724,0.07272595043726478,212.1893015962001,11.75
1656,business_traveler,64,46.0,28,3,3,16465.71,588.0610714285714,1346.41,82,2.9285714285714284,0.08823269903826358,200.7988926964305,7.0
2208,business_traveler,29,18.0,28,2,4,14102.55,503.66249999999997,1294.02,73,2.607142857142857,0.058821799358842394,193.18297009630004,7.0
720,vacation_traveler,27,32.0,18,0,3,23479.59,1304.4216666666666,2779.0,125,6.944444444444445,0.0,187.83521731826144,4.5
3917,vacation_traveler,53,56.0,18,2,1,20573.399999999994,1142.9666666666662,2357.77,124,6.888888888888889,0.09523356030665206,165.91317811953124,4.5
4703,business_traveler,34,68.0,40,2,4,25490.52,637.263,2136.18,121,3.025,0.043477315710528035,210.66371352302872,10.0
3731,vacation_traveler,54,17.0,18,1,0,21235.46,1179.7477777777776,2568.44,116,6.444444444444445,0.0526288090100521,183.0627322178257,4.5
2913,occasional_visitor,50,444.0,3,0,0,3567.49,1189.1633333333332,1782.17,14,4.666666666666667,0.0,254.80251410613528,0.75
4207,business_traveler,60,44.0,51,0,3,22764.75,446.36764705882354,1559.75,127,2.4901960784313726,0.0,179.2485885937906,12.75
4251,vacation_traveler,31,100.0,13,4,0,17234.630000000005,1325.7407692307695,3139.03,97,7.461538461538462,0.2352802776307276,177.67476623952334,3.25
2358,business_traveler,61,5.0,46,5,3,22079.659999999993,479.992608695652,1787.56,128,2.782608695652174,0.09259087794670469,172.49599612503022,11.5
1605,occasional_visitor,55,368.0,2,0,3,2200.26,1100.13,1123.67,8,4.0,0.0,274.99812523434576,0.5
515,occasional_visitor,27,869.0,3,0,0,3251.37,1083.79,1826.28,13,4.333333333333333,0.0,250.08614721944465,0.75
1256,vacation_traveler,26,27.0,13,2,1,17053.739999999998,1311.8261538461536,2577.67,75,5.769230769230769,0.12499218798825072,227.3801682644231,3.25
3080,vacation_traveler,74,20.0,9,3,4,12293.630000000001,1365.958888888889,2793.34,62,6.888888888888889,0.18748828198237608,198.28115675553622,2.25
4364,vacation_traveler,57,18.0,15,3,3,19849.93,1323.3286666666668,2750.18,112,7.466666666666667,0.14285034045997808,177.22993544700492,3.75
1000,vacation_traveler,33,48.0,16,3,1,16707.59,1044.224375,2000.07,91,5.6875,0.14999250037498124,183.5978725508511,4.0
3310,business_traveler,48,44.0,28,2,1,17166.91,613.1039285714286,1668.63,80,2.857142857142857,0.06451404793393761,214.5836927038412,7.0
2205,occasional_visitor,65,48.0,2,1,0,2018.33,1009.165,1442.72,10,5.0,0.33322225924691773,201.8128187181282,0.5
706,occasional_visitor,74,543.0,2,0,1,825.2,412.6,474.88,4,2.0,0.0,206.24843789052736,0.5
2836,occasional_visitor,31,51.0,1,1,1,995.6,995.6,995.6,4,4.0,0.33322225924691773,248.8377905523619,0.25
2139,occasional_visitor,33,833.0,1,2,0,163.32,163.32,163.32,1,1.0,0.6664445184938355,163.15684315684317,0.25
571,vacation_traveler,62,7.0,17,0,1,23515.870000000003,1383.2864705882355,2568.12,112,6.588235294117647,0.0,209.96125034597907,4.25
1423,business_traveler,54,22.0,61,5,4,30643.34999999999,502.34999999999985,2289.1,173,2.8360655737704916,0.07142755103498521,177.12816688920867,15.25
956,occasional_visitor,62,818.0,3,0,0,2828.73,942.91,1178.77,14,4.666666666666667,0.0,202.03771159202915,0.75
3610,vacation_traveler,65,23.0,17,2,4,16719.58,983.504705882353,2369.87,105,6.176470588235294,0.08695274118516585,159.23257873734536,4.25
1730,vacation_traveler,44,52.0,19,2,1,21124.260000000002,1111.8031578947368,2368.53,123,6.473684210526316,0.0909049588655061,171.74055495483776,4.75
694,occasional_visitor,66,348.0,1,0,2,914.63,914.63,914.63,3,3.0,0.0,304.77507497500835,0.25
213,vacation_traveler,72,78.0,18,1,0,26685.82,1482.5455555555554,2674.52,119,6.611111111111111,0.0526288090100521,224.24870379240508,4.5
4985,business_traveler,31,2.0,52,0,2,25971.419999999995,499.4503846153845,2006.83,153,2.9423076923076925,0.0,169.74673368147916,13.0
1114,vacation_traveler,45,87.0,20,0,0,22875.81,1143.7905,2938.55,135,6.75,0.0,169.4491892652647,5.0
3942,business_traveler,22,12.0,45,6,3,21690.360000000004,482.0080000000001,1683.39,98,2.1777777777777776,0.11110905353604564,221.32794563320786,11.25
3637,vacation_traveler,66,187.0,8,1,1,9315.36,1164.42,2001.33,51,6.375,0.09999000099990002,182.65053626399484,2.0
833,occasional_visitor,51,19.0,2,0,0,1047.35,523.675,591.47,8,4.0,0.0,130.9023872015998,0.5
3260,vacation_traveler,30,5.0,13,3,3,19669.289999999997,1513.0223076923075,3683.09,86,6.615384615384615,0.1578864270301563,228.71001499982555,3.25
4567,vacation_traveler,35,132.0,16,0,0,20951.07,1309.441875,3134.22,107,6.6875,0.0,195.80256259287296,4.0
1244,occasional_visitor,61,12.0,3,0,0,5097.23,1699.0766666666666,2723.1,19,6.333333333333333,0.0,268.2611441503078,0.75
3335,occasional_visitor,43,754.0,3,0,0,6733.29,2244.43,3642.16,21,7.0,0.0,320.61758963858864,0.75
2416,vacation_traveler,57,17.0,11,3,0,11417.640000000001,1037.9672727272728,1616.8,61,5.545454545454546,0.2142704092564817,187.1713578465927,2.75
3493,occasional_visitor,52,356.0,2,0,0,2231.23,1115.615,1688.16,10,5.0,0.0,223.1006899310069,0.5
752,vacation_traveler,29,6.0,18,0,4,19702.370000000003,1094.5761111111112,2446.62,106,5.888888888888889,0.0,185.869661606966,4.5
4177,occasional_visitor,38,361.0,2,0,1,1527.45,763.725,828.58,10,5.0,0.0,152.7297270272973,0.5
1013,vacation_traveler,27,414.0,8,0,1,8448.82,1056.1025,1804.66,53,6.625,0.0,159.4086904020679,2.0
4834,business_traveler,60,23.0,63,2,1,28781.51,456.84936507936504,1492.01,178,2.8253968253968256,0.030302571173164043,161.6929680170336,15.75
3754,business_traveler,62,32.0,39,10,2,23044.309999999998,590.8797435897435,2460.62,111,2.8461538461538463,0.1960745867728084,207.60452608535056,9.75
1760,occasional_visitor,72,92.0,5,0,0,6338.71,1267.742,1942.24,23,4.6,0.0,275.58410503891133,1.25
